product_id,product_name,aliases,unit,price
DC015,أطباق بلاستيك بيضاء للاستعمال مرة واحدة مقاس 26 سم عائلي عميق باكو 50 طبق,اطباق بلاستيك 26 سم عائلي|اطباق استعمال مرة واحدة 26 سم عائلي,باكو,52.00
DC016,أدوات مائدة خشبية صديقة للبيئة معالق خشب كبار 16 سم باكو 100 قطعة,ادوات خشبية معالق خشب كبار 16 سم|معالق خشب صديقة للبيئة,باكو,25.00
DC017,أدوات مائدة خشبية صديقة للبيئة شوك خشب كبار 16 سم باكو 100 قطعة,ادوات خشبية شوك خشب كبار 16 سم|معالق خشب صديقة للبيئة,باكو,31.00
DC018,أدوات مائدة خشبية صديقة للبيئة سكاكين خشب 16 سم باكو 100 قطعة,ادوات خشبية سكاكين خشب 16 سم|معالق خشب صديقة للبيئة,باكو,37.00
DC019,أدوات مائدة خشبية صديقة للبيئة معالق خشب شاي 11 سم باكو 100 قطعة,ادوات خشبية معالق خشب شاي 11 سم|معالق خشب صديقة للبيئة,باكو,43.00
DC020,أدوات مائدة خشبية صديقة للبيئة عصا تحريك القهوة الخشبية باكو 100 قطعة,ادوات خشبية عصا تحريك القهوة الخشبية|معالق خشب صديقة للبيئة,باكو,49.00
DC021,شالموه وشالييمو شفاطات عصائر ومشروبات شالييمو مستقيم لون أسود 6 مم باكو 100 حبة,شالموه عصائر شالييمو مستقيم|شفاطات أسود 6 مم,باكو,12.00
DC022,شالموه وشالييمو شفاطات عصائر ومشروبات شالييمو مفصلي كوع لون ملون 6 مم باكو 100 حبة,شالموه عصائر شالييمو مفصلي كوع|شفاطات ملون 6 مم,باكو,18.00
DC023,شالموه وشالييمو شفاطات عصائر ومشروبات شالييمو عريض بوبا لون شفاف 12 مم باكو 100 حبة,شالموه عصائر شالييمو عريض بوبا|شفاطات شفاف 12 مم,باكو,24.00
DC024,شالموه وشالييمو شفاطات عصائر ومشروبات شالييمو مغلف فردي لون أبيض 6 مم باكو 100 حبة,شالموه عصائر شالييمو مغلف فردي|شفاطات أبيض 6 مم,باكو,30.00
DC025,شالموه وشالييمو شفاطات عصائر ومشروبات شالييمو ورقي صديق للبيئة لون أبيض 6 مم باكو 100 حبة,شالموه عصائر شالييمو ورقي صديق للبيئة|شفاطات أبيض 6 مم,باكو,36.00
GM001,قفازات وجوانتيات لاتكس طبي فحص مقاس صغير S بودرة باكو 100 قفاز,جوانتي لاتكس صغير S بودرة|قفازات فحص صغير S,باكو,140.00
GM002,قفازات وجوانتيات لاتكس طبي فحص مقاس وسط M بودرة باكو 100 قفاز,جوانتي لاتكس وسط M بودرة|قفازات فحص وسط M,باكو,155.00
GM003,قفازات وجوانتيات لاتكس طبي فحص مقاس كبير L بودرة باكو 100 قفاز,جوانتي لاتكس كبير L بودرة|قفازات فحص كبير L,باكو,170.00
GM004,قفازات وجوانتيات لاتكس طبي فحص مقاس صغير S بدون بودرة باكو 100 قفاز,جوانتي لاتكس صغير S بدون بودرة|قفازات فحص صغير S,باكو,185.00
GM005,قفازات وجوانتيات لاتكس طبي فحص مقاس وسط M بدون بودرة باكو 100 قفاز,جوانتي لاتكس وسط M بدون بودرة|قفازات فحص وسط M,باكو,200.00
GM006,قفازات وجوانتيات لاتكس طبي فحص مقاس كبير L بدون بودرة باكو 100 قفاز,جوانتي لاتكس كبير L بدون بودرة|قفازات فحص كبير L,باكو,215.00
GM007,قفازات وجوانتيات نيتريل خالية من البودرة مقاومة للكيماويات مقاس صغير S لون أزرق باكو 100 قفاز,جوانتي نيتريل أزرق صغير S|قفازات نيتريل صغير S,باكو,160.00
GM008,قفازات وجوانتيات نيتريل خالية من البودرة مقاومة للكيماويات مقاس وسط M لون أزرق باكو 100 قفاز,جوانتي نيتريل أزرق وسط M|قفازات نيتريل وسط M,باكو,175.00
GM009,قفازات وجوانتيات نيتريل خالية من البودرة مقاومة للكيماويات مقاس كبير L لون أزرق باكو 100 قفاز,جوانتي نيتريل أزرق كبير L|قفازات نيتريل كبير L,باكو,190.00
GM010,قفازات وجوانتيات نيتريل خالية من البودرة مقاومة للكيماويات مقاس وسط M لون أسود باكو 100 قفاز,جوانتي نيتريل أسود وسط M|قفازات نيتريل وسط M,باكو,205.00
GM011,قفازات وجوانتيات نيتريل خالية من البودرة مقاومة للكيماويات مقاس كبير L لون أسود باكو 100 قفاز,جوانتي نيتريل أسود كبير L|قفازات نيتريل كبير L,باكو,220.00
GM012,قفازات وجوانتيات نيتريل خالية من البودرة مقاومة للكيماويات مقاس X-Large XL لون أسود باكو 100 قفاز,جوانتي نيتريل أسود X-Large XL|قفازات نيتريل X-Large XL,باكو,235.00
GM013,قفازات وجوانتيات فاينيل شفافة خالية من البودرة مقاس صغير S باكو 100 قفاز,جوانتي فاينيل صغير S|قفازات شفاف فاينيل صغير S,باكو,95.00
GM014,قفازات وجوانتيات فاينيل شفافة خالية من البودرة مقاس وسط M باكو 100 قفاز,جوانتي فاينيل وسط M|قفازات شفاف فاينيل وسط M,باكو,105.00
GM015,قفازات وجوانتيات فاينيل شفافة خالية من البودرة مقاس كبير L باكو 100 قفاز,جوانتي فاينيل كبير L|قفازات شفاف فاينيل كبير L,باكو,115.00
GM016,قفازات وجوانتيات فاينيل شفافة خالية من البودرة مقاس X-Large XL باكو 100 قفاز,جوانتي فاينيل X-Large XL|قفازات شفاف فاينيل X-Large XL,باكو,125.00
GM017,قفازات وجوانتيات فاينيل شفافة خالية من البودرة مقاس شفاف مقاس موحد باكو 100 قفاز,جوانتي فاينيل شفاف مقاس موحد|قفازات شفاف فاينيل شفاف مقاس موحد,باكو,135.00
GM018,قفازات وجوانتيات بلاستيك شفافة خفيفة للمطاعم والأغذية عبوة 100 قفاز,جوانتي بلاستيك خفيف 100 قفاز|قفازات مطاعم شفافة 100 قفاز,باكو,8.00
GM019,قفازات وجوانتيات بلاستيك شفافة خفيفة للمطاعم والأغذية عبوة 500 قفاز,جوانتي بلاستيك خفيف 500 قفاز|قفازات مطاعم شفافة 500 قفاز,باكو,33.00
GM020,قفازات وجوانتيات بلاستيك شفافة خفيفة للمطاعم والأغذية عبوة 1000 قفاز,جوانتي بلاستيك خفيف 1000 قفاز|قفازات مطاعم شفافة 1000 قفاز,باكو,58.00
GM021,قفازات وجوانتيات بلاستيك شفافة خفيفة للمطاعم والأغذية عبوة كرتونة 5000 قفاز,جوانتي بلاستيك خفيف كرتونة 5000 قفاز|قفازات مطاعم شفافة كرتونة 5000 قفاز,كرتونة,83.00
GM022,كمامات وأقنعة وجه طبية 3 طبقات باستك لون أزرق مع دعامة باكو 50 كمامة,كمامات طبية أزرق مع دعامة|اقنعة وجه أزرق مع دعامة,باكو,25.00
GM023,كمامات وأقنعة وجه طبية 3 طبقات باستك لون أسود أنيق باكو 50 كمامة,كمامات طبية أسود أنيق|اقنعة وجه أسود أنيق,باكو,30.00
GM024,كمامات وأقنعة وجه طبية 3 طبقات باستك لون أبيض طبي باكو 50 كمامة,كمامات طبية أبيض طبي|اقنعة وجه أبيض طبي,باكو,35.00
GM025,كمامات وأقنعة وجه طبية 3 طبقات باستك لون أزرق للأطفال باكو 50 كمامة,كمامات طبية أزرق للأطفال|اقنعة وجه أزرق للأطفال,باكو,40.00
WC001,رول بابلز بابل رول فقاعات حماية البضائع الشفافة عرض 50 سم طول 50 متر,رول بابلز 50 سم 50 متر|فقاعات تغليف 50 سم,رول,150.00
WC002,رول بابلز بابل رول فقاعات حماية البضائع الشفافة عرض 50 سم طول 100 متر,رول بابلز 50 سم 100 متر|فقاعات تغليف 50 سم,رول,230.00
WC003,رول بابلز بابل رول فقاعات حماية البضائع الشفافة عرض 100 سم طول 50 متر,رول بابلز 100 سم 50 متر|فقاعات تغليف 100 سم,رول,310.00
WC004,رول بابلز بابل رول فقاعات حماية البضائع الشفافة عرض 100 سم طول 100 متر,رول بابلز 100 سم 100 متر|فقاعات تغليف 100 سم,رول,390.00
WC005,رول بابلز بابل رول فقاعات حماية البضائع الشفافة عرض 120 سم طول 100 متر,رول بابلز 120 سم 100 متر|فقاعات تغليف 120 سم,رول,470.00
WC006,رول بابلز بابل رول فقاعات حماية البضائع الشفافة عرض 150 سم طول 100 متر,رول بابلز 150 سم 100 متر|فقاعات تغليف 150 سم,رول,550.00
WC007,رول كرتون مضلع لفائف حماية الأرضيات والبضائع عرض 100 سم وزن 10 كيلو,رول كرتون مضلع 100 سم 10 كيلو|كرتون حماية ارضيات 100 سم,رول,220.00
WC008,رول كرتون مضلع لفائف حماية الأرضيات والبضائع عرض 100 سم وزن 15 كيلو,رول كرتون مضلع 100 سم 15 كيلو|كرتون حماية ارضيات 100 سم,رول,310.00
WC009,رول كرتون مضلع لفائف حماية الأرضيات والبضائع عرض 120 سم وزن 15 كيلو,رول كرتون مضلع 120 سم 15 كيلو|كرتون حماية ارضيات 120 سم,رول,400.00
WC010,رول كرتون مضلع لفائف حماية الأرضيات والبضائع عرض 120 سم وزن 20 كيلو,رول كرتون مضلع 120 سم 20 كيلو|كرتون حماية ارضيات 120 سم,رول,490.00
WC011,رول كرتون مضلع لفائف حماية الأرضيات والبضائع عرض 150 سم وزن 20 كيلو,رول كرتون مضلع 150 سم 20 كيلو|كرتون حماية ارضيات 150 سم,رول,580.00
WC012,رول كرتون مضلع لفائف حماية الأرضيات والبضائع عرض 150 سم وزن 25 كيلو,رول كرتون مضلع 150 سم 25 كيلو|كرتون حماية ارضيات 150 سم,رول,670.00
WC013,شريط تحزيم وتزكيم بلاستيك PP للكراتين والبالتات عرض 12 مم أصفر يدوي رول 10 كيلو,شريط تحزيم كراتين 12 مم|شريط تزكيم بالتات أصفر يدوي,رول,280.00
WC014,شريط تحزيم وتزكيم بلاستيك PP للكراتين والبالتات عرض 12 مم أزرق يدوي رول 10 كيلو,شريط تحزيم كراتين 12 مم|شريط تزكيم بالتات أزرق يدوي,رول,320.00
WC015,شريط تحزيم وتزكيم بلاستيك PP للكراتين والبالتات عرض 15 مم أصفر يدوي رول 10 كيلو,شريط تحزيم كراتين 15 مم|شريط تزكيم بالتات أصفر يدوي,رول,360.00
WC016,شريط تحزيم وتزكيم بلاستيك PP للكراتين والبالتات عرض 15 مم أبيض ماكينات رول 10 كيلو,شريط تحزيم كراتين 15 مم|شريط تزكيم بالتات أبيض ماكينات,رول,400.00
WC017,شريط تحزيم وتزكيم بلاستيك PP للكراتين والبالتات عرض 19 مم أسود مقوى رول 10 كيلو,شريط تحزيم كراتين 19 مم|شريط تزكيم بالتات أسود مقوى,رول,440.00
WC018,أقفال وكلبسات معدنية لتثبيت شريط التحزيم مقاس 12 مم عادي باكو 1000 قفل,اقفال شريط تحزيم 12 مم عادي|كلبسات معدن تزكيم 12 مم عادي,باكو,12.00
WC019,أقفال وكلبسات معدنية لتثبيت شريط التحزيم مقاس 15 مم عادي باكو 1000 قفل,اقفال شريط تحزيم 15 مم عادي|كلبسات معدن تزكيم 15 مم عادي,باكو,32.00
WC020,أقفال وكلبسات معدنية لتثبيت شريط التحزيم مقاس 16 مم مششر رر باكو 1000 قفل,اقفال شريط تحزيم 16 مم مششر رر|كلبسات معدن تزكيم 16 مم مششر رر,باكو,52.00
WC021,أقفال وكلبسات معدنية لتثبيت شريط التحزيم مقاس 19 مم مقوى باكو 1000 قفل,اقفال شريط تحزيم 19 مم مقوى|كلبسات معدن تزكيم 19 مم مقوى,باكو,72.00
WC022,رول استيكر ولاصق حراري مباشر للطباعة والبوالص مقاس 100×150 مم (بولصة شحن) رول 500 استيكر,استيكر حراري 100×150 مم (بولصة شحن)|بوالص شحن حرارية 100×150 مم (بولصة شحن),رول,45.00
WC023,رول استيكر ولاصق حراري مباشر للطباعة والبوالص مقاس 100×100 مم رول 500 استيكر,استيكر حراري 100×100 مم|بوالص شحن حرارية 100×100 مم,رول,70.00
WC024,رول استيكر ولاصق حراري مباشر للطباعة والبوالص مقاس 50×25 مم (بارشود) رول 500 استيكر,استيكر حراري 50×25 مم (بارشود)|بوالص شحن حرارية 50×25 مم (بارشود),رول,95.00
WC025,رول استيكر ولاصق حراري مباشر للطباعة والبوالص مقاس 40×30 مم رول 500 استيكر,استيكر حراري 40×30 مم|بوالص شحن حرارية 40×30 مم,رول,120.00
TW001,شريط لاصق سولوتيب شفاف للتغليف عرض 4.5 سم طول 40 ياردة باكو 6 رول,سولوتيب شفاف 4.5 سم 40 ياردة|لاصق تغليف شفاف 4.5 سم,باكو,35.00
TW002,شريط لاصق سولوتيب شفاف للتغليف عرض 4.5 سم طول 80 ياردة باكو 6 رول,سولوتيب شفاف 4.5 سم 80 ياردة|لاصق تغليف شفاف 4.5 سم,باكو,55.00
TW003,شريط لاصق سولوتيب شفاف للتغليف عرض 4.5 سم طول 100 ياردة باكو 6 رول,سولوتيب شفاف 4.5 سم 100 ياردة|لاصق تغليف شفاف 4.5 سم,باكو,75.00
TW004,شريط لاصق سولوتيب شفاف للتغليف عرض 7 سم طول 80 ياردة باكو 6 رول,سولوتيب شفاف 7 سم 80 ياردة|لاصق تغليف شفاف 7 سم,باكو,95.00
TW005,شريط لاصق سولوتيب شفاف للتغليف عرض 7 سم طول 100 ياردة باكو 6 رول,سولوتيب شفاف 7 سم 100 ياردة|لاصق تغليف شفاف 7 سم,باكو,115.00
TW006,شريط لاصق سولوتيب شفاف للتغليف عرض 7 سم طول 200 ياردة باكو 6 رول,سولوتيب شفاف 7 سم 200 ياردة|لاصق تغليف شفاف 7 سم,باكو,135.00
TW007,شريط لاصق سولوتيب بني كرتون عرض 4.5 سم طول 40 ياردة باكو 6 رول,سولوتيب بني 4.5 سم 40 ياردة|لاصق بني تغليف 4.5 سم,باكو,38.00
TW008,شريط لاصق سولوتيب بني كرتون عرض 4.5 سم طول 80 ياردة باكو 6 رول,سولوتيب بني 4.5 سم 80 ياردة|لاصق بني تغليف 4.5 سم,باكو,58.00
TW009,شريط لاصق سولوتيب بني كرتون عرض 4.5 سم طول 100 ياردة باكو 6 رول,سولوتيب بني 4.5 سم 100 ياردة|لاصق بني تغليف 4.5 سم,باكو,78.00
TW010,شريط لاصق سولوتيب بني كرتون عرض 7 سم طول 80 ياردة باكو 6 رول,سولوتيب بني 7 سم 80 ياردة|لاصق بني تغليف 7 سم,باكو,98.00
TW011,شريط لاصق سولوتيب بني كرتون عرض 7 سم طول 100 ياردة باكو 6 رول,سولوتيب بني 7 سم 100 ياردة|لاصق بني تغليف 7 سم,باكو,118.00
TW012,شريط لاصق ورقي ماسكينج للدهانات والدهان عرض 1.5 سم طول 40 ياردة باكو 6 رول,سولوتيب ورقي 1.5 سم|ماسكينج ورقي 1.5 سم,باكو,40.00
TW013,شريط لاصق ورقي ماسكينج للدهانات والدهان عرض 2 سم طول 40 ياردة باكو 6 رول,سولوتيب ورقي 2 سم|ماسكينج ورقي 2 سم,باكو,55.00
TW014,شريط لاصق ورقي ماسكينج للدهانات والدهان عرض 3 سم طول 40 ياردة باكو 6 رول,سولوتيب ورقي 3 سم|ماسكينج ورقي 3 سم,باكو,70.00
TW015,شريط لاصق ورقي ماسكينج للدهانات والدهان عرض 4.5 سم طول 40 ياردة باكو 6 رول,سولوتيب ورقي 4.5 سم|ماسكينج ورقي 4.5 سم,باكو,85.00
TW016,شريط لاصق ورقي ماسكينج للدهانات والدهان عرض 5 سم طول 40 ياردة باكو 6 رول,سولوتيب ورقي 5 سم|ماسكينج ورقي 5 سم,باكو,100.00
TW017,شريط لاصق مطبوع للتنبيه وتحذير الشحن نص 'قابيل للكسر FRAGILE (أحمر/أبيض)' عرض 4.8 سم 100 ياردة باكو 6 رول,سولوتيب قابل للكسر|شريط مطبوع قابيل للكسر FRAGILE (أحمر/أبيض),باكو,65.00
TW018,شريط لاصق مطبوع للتنبيه وتحذير الشحن نص 'بضائع قابلة للكسر' عرض 4.8 سم 100 ياردة باكو 6 رول,سولوتيب قابل للكسر|شريط مطبوع بضائع قابلة للكسر,باكو,75.00
TW019,شريط لاصق مطبوع للتنبيه وتحذير الشحن نص 'لا تفتح بآلة حادة' عرض 4.8 سم 100 ياردة باكو 6 رول,سولوتيب قابل للكسر|شريط مطبوع لا تفتح بآلة حادة,باكو,85.00
TW020,شريط لاصق مطبوع للتنبيه وتحذير الشحن نص 'هذا الاتجاه للأعلى' عرض 4.8 سم 100 ياردة باكو 6 رول,سولوتيب قابل للكسر|شريط مطبوع هذا الاتجاه للأعلى,باكو,95.00
TW021,شريط لاصق دبل فيس وجهين تثبيت عرض 1 سم نوع فوم أبيض رول 10 متر,دبل فيس 1 سم فوم أبيض|لاصق وجهين 1 سم,رول,20.00
TW022,شريط لاصق دبل فيس وجهين تثبيت عرض 2 سم نوع فوم أبيض رول 10 متر,دبل فيس 2 سم فوم أبيض|لاصق وجهين 2 سم,رول,35.00
TW023,شريط لاصق دبل فيس وجهين تثبيت عرض 2 سم نوع شفاف جيل جيل رول 10 متر,دبل فيس 2 سم شفاف جيل جيل|لاصق وجهين 2 سم,رول,50.00
TW024,شريط لاصق دبل فيس وجهين تثبيت عرض 3 سم نوع شفاف جيل جيل رول 10 متر,دبل فيس 3 سم شفاف جيل جيل|لاصق وجهين 3 سم,رول,65.00
TW025,شريط لاصق دبل فيس وجهين تثبيت عرض 5 سم نوع قماش مقوى رول 10 متر,دبل فيس 5 سم قماش مقوى|لاصق وجهين 5 سم,رول,80.00
BC001,جركن وقنينة بلاستيك فارغة عالية الكثافة مع غطاء محكم سعة 1 لتر,جركن فارغ 1 لتر|جراكن فاضية 1 لتر,جركن,10.00
BC002,جركن وقنينة بلاستيك فارغة عالية الكثافة مع غطاء محكم سعة 2 لتر,جركن فارغ 2 لتر|جراكن فاضية 2 لتر,جركن,22.00
BC003,جركن وقنينة بلاستيك فارغة عالية الكثافة مع غطاء محكم سعة 4 لتر,جركن فارغ 4 لتر|جراكن فاضية 4 لتر,جركن,34.00
BC004,جركن وقنينة بلاستيك فارغة عالية الكثافة مع غطاء محكم سعة 5 لتر,جركن فارغ 5 لتر|جراكن فاضية 5 لتر,جركن,46.00
BC005,جركن وقنينة بلاستيك فارغة عالية الكثافة مع غطاء محكم سعة 10 لتر,جركن فارغ 10 لتر|جراكن فاضية 10 لتر,جركن,58.00
BC006,جركن وقنينة بلاستيك فارغة عالية الكثافة مع غطاء محكم سعة 20 لتر,جركن فارغ 20 لتر|جراكن فاضية 20 لتر,جركن,70.00
BC007,زجاجة وعبوة بلاستيك بخاخ تريجر فارغة للمنظفات سعة 500 مل لون أبيض بخاخ شفاف,زجاجة بخاخ فارغة 500 مل|بخاخة فاضية 500 مل,قطعة,12.00
BC008,زجاجة وعبوة بلاستيك بخاخ تريجر فارغة للمنظفات سعة 500 مل لون أزرق بخاخ أبيض,زجاجة بخاخ فارغة 500 مل|بخاخة فاضية 500 مل,قطعة,16.00
BC009,زجاجة وعبوة بلاستيك بخاخ تريجر فارغة للمنظفات سعة 750 مل لون أبيض بخاخ أزرق,زجاجة بخاخ فارغة 750 مل|بخاخة فاضية 750 مل,قطعة,20.00
BC010,زجاجة وعبوة بلاستيك بخاخ تريجر فارغة للمنظفات سعة 1 لتر لون شفاف بخاخ أسود,زجاجة بخاخ فارغة 1 لتر|بخاخة فاضية 1 لتر,قطعة,24.00
BC011,زجاجة وعبوة بلاستيك بخاخ تريجر فارغة للمنظفات سعة 1 لتر لون أبيض بخاخ أحمر,زجاجة بخاخ فارغة 1 لتر|بخاخة فاضية 1 لتر,قطعة,28.00
BC012,صبانة وموزع صابون سائل وحائط حائطي سعة 500 مل خامة بلاستيك أبيض,صبانة حائط 500 مل|موزع صابون سائل 500 مل,قطعة,85.00
BC013,صبانة وموزع صابون سائل وحائط حائطي سعة 800 مل خامة بلاستيك أبيض,صبانة حائط 800 مل|موزع صابون سائل 800 مل,قطعة,150.00
BC014,صبانة وموزع صابون سائل وحائط حائطي سعة 1000 مل خامة بلاستيك شفاف,صبانة حائط 1000 مل|موزع صابون سائل 1000 مل,قطعة,215.00
BC015,صبانة وموزع صابون سائل وحائط حائطي سعة 1000 مل خامة ستانلس ستيل,صبانة حائط 1000 مل|موزع صابون سائل 1000 مل,قطعة,280.00
BC016,صبانة وموزع صابون سائل وحائط حائطي سعة 1200 مل اتوماتيك حاسس خامة بلاستيك أبيض,صبانة حائط 1200 مل اتوماتيك حاسس|موزع صابون سائل 1200 مل اتوماتيك حاسس,قطعة,345.00
BC017,دسبنسر وموزع مناديل جامبو للمرحاض والحمام خامة بلاستيك أبيض شفاف,دسبنسر مناديل جامبو|موزع مناديل تواليت بلاستيك أبيض شفاف,قطعة,140.00
BC018,دسبنسر وموزع مناديل جامبو للمرحاض والحمام خامة بلاستيك أسود مط,دسبنسر مناديل جامبو|موزع مناديل تواليت بلاستيك أسود مط,قطعة,220.00
BC019,دسبنسر وموزع مناديل جامبو للمرحاض والحمام خامة ستانلس ستيل لمعة,دسبنسر مناديل جامبو|موزع مناديل تواليت ستانلس ستيل لمعة,قطعة,300.00
BC020,دسبنسر وموزع مناديل جامبو للمرحاض والحمام خامة بلاستيك عاجي محفور,دسبنسر مناديل جامبو|موزع مناديل تواليت بلاستيك عاجي محفور,قطعة,380.00
